cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,1,1,1,ffffffff
5006,0,1,1,2,ffffffff
5007,0,1,1,3,ffffffff
5008,0,1,1,6,ffffffff
5009,0,1,1,7,ffffffff
5010,0,1,1,4,ffffffff
5011,0,1,1,5,ffffffff
5012,0,1,1,8,ffffffff
5013,0,1,1,9,ffffffff
5014,0,1,1,10,ffffffff
5015,0,1,1,15,ffffffff
5016,8,1,1,1,ffffffff
5017,8,1,1,2,ffffffff
5018,8,1,1,3,ffffffff
5019,0,1,1,0,ffffffff
5020,8,1,1,5,ffffffff
5021,8,1,1,6,ffffffff
5022,8,1,1,7,ffffffff
5023,8,1,1,4,ffffffff
5024,8,1,1,9,ffffffff
5025,8,1,1,10,ffffffff
5026,8,1,1,11,ffffffff
5027,8,1,1,8,ffffffff
5028,8,1,1,13,ffffffff
5029,8,1,1,14,ffffffff
5030,8,1,1,15,ffffffff
5031,8,1,1,12,ffffffff
5032,10,1,1,1,ffffffff
5033,10,1,1,2,ffffffff
5034,10,1,1,3,ffffffff
5035,8,1,1,0,ffffffff
5036,10,1,1,5,ffffffff
5037,10,1,1,6,ffffffff
5038,10,1,1,7,ffffffff
5039,10,1,1,4,ffffffff
5040,10,1,1,9,ffffffff
5041,10,1,1,10,ffffffff
5042,10,1,1,11,ffffffff
5043,18,1,1,1,ffffffff
5043,10,1,1,8,ffffffff
5044,18,1,1,2,ffffffff
5044,10,1,1,13,ffffffff
5045,18,1,1,3,ffffffff
5045,0,1,1,13,ffffffff
5046,10,1,1,14,ffffffff
5047,0,1,1,14,ffffffff
5048,10,1,1,15,ffffffff
5049,0,1,1,11,ffffffff
5050,10,1,1,12,ffffffff
5051,10,1,1,0,ffffffff
5052,0,1,1,12,ffffffff
5053,18,1,1,4,ffffffff
5053,20,1,1,1,ffffffff
5053,20,1,1,2,ffffffff
5053,20,1,1,3,ffffffff
5054,20,1,1,4,ffffffff
5054,18,1,1,5,ffffffff
5054,18,1,1,6,ffffffff
5054,18,1,1,7,ffffffff
5055,18,1,1,9,ffffffff
5055,18,1,1,10,ffffffff
5055,18,1,1,11,ffffffff
5055,18,1,1,8,ffffffff
5056,18,1,1,14,ffffffff
5056,18,1,1,15,ffffffff
5056,18,1,1,12,ffffffff
5056,18,1,1,13,ffffffff
5057,28,1,1,3,ffffffff
5057,18,1,1,0,ffffffff
5057,28,1,1,1,ffffffff
5057,28,1,1,2,ffffffff
5058,28,1,1,4,ffffffff
5058,20,1,1,5,ffffffff
5058,20,1,1,6,ffffffff
5058,20,1,1,7,ffffffff
5059,20,1,1,9,ffffffff
5059,20,1,1,10,ffffffff
5059,20,1,1,11,ffffffff
5059,20,1,1,8,ffffffff
5060,20,1,1,14,ffffffff
5060,20,1,1,15,ffffffff
5060,20,1,1,12,ffffffff
5060,20,1,1,13,ffffffff
5061,28,1,1,7,ffffffff
5061,20,1,1,0,ffffffff
5061,28,1,1,5,ffffffff
5061,28,1,1,6,ffffffff
5062,28,1,1,8,ffffffff
5062,28,1,1,9,ffffffff
5062,28,1,1,10,ffffffff
5062,28,1,1,11,ffffffff
5063,28,1,1,13,ffffffff
5063,28,1,1,14,ffffffff
5063,28,1,1,15,ffffffff
5063,28,1,1,12,ffffffff
5064,28,1,1,0,ffffffff
5069,30,1,1,2,ffffffff
5069,30,1,1,3,ffffffff
5069,30,1,1,1,ffffffff
5070,30,1,1,4,ffffffff
5071,30,1,1,5,ffffffff
5071,30,1,1,6,ffffffff
5071,30,1,1,7,ffffffff
5072,30,1,1,8,ffffffff
5073,30,1,1,9,ffffffff
5073,30,1,1,10,ffffffff
5073,30,1,1,11,ffffffff
5074,30,1,1,12,ffffffff
5075,30,1,1,14,ffffffff
5075,30,1,1,15,ffffffff
5075,30,1,1,13,ffffffff
5076,30,1,1,0,ffffffff
5076,38,1,1,1,ffffffff
5076,38,1,1,2,ffffffff
5076,38,1,1,3,ffffffff
5077,38,1,1,4,ffffffff
5077,38,1,1,6,ffffffff
5077,38,1,1,7,ffffffff
5077,38,1,1,5,ffffffff
5078,38,1,1,8,ffffffff
5079,38,1,1,9,ffffffff
5079,38,1,1,10,ffffffff
5079,38,1,1,11,ffffffff
5080,38,1,1,12,ffffffff
5081,38,1,1,14,ffffffff
5081,38,1,1,15,ffffffff
5081,38,1,1,13,ffffffff
5082,38,1,1,0,ffffffff
5084,48,1,1,1,ffffffff
5084,48,1,1,2,ffffffff
5084,48,1,1,3,ffffffff
5085,48,1,1,6,ffffffff
5085,48,1,1,7,ffffffff
5085,48,1,1,4,ffffffff
5085,48,1,1,5,ffffffff
5086,48,1,1,8,ffffffff
5091,50,1,1,1,ffffffff
5091,50,1,1,2,ffffffff
5091,50,1,1,3,ffffffff
5092,50,1,1,4,ffffffff
5092,48,1,1,11,ffffffff
5092,48,1,1,9,ffffffff
5092,48,1,1,10,ffffffff
5093,50,1,1,6,ffffffff
5093,50,1,1,7,ffffffff
5093,50,1,1,5,ffffffff
5093,48,1,1,12,ffffffff
5094,50,1,1,8,ffffffff
5096,50,1,1,9,ffffffff
5096,50,1,1,10,ffffffff
5096,50,1,1,11,ffffffff
5097,48,1,1,13,ffffffff
5097,48,1,1,14,ffffffff
5097,48,1,1,15,ffffffff
5097,50,1,1,12,ffffffff
5098,48,1,1,0,ffffffff
5098,50,1,1,14,ffffffff
5098,50,1,1,15,ffffffff
5098,50,1,1,13,ffffffff
5099,50,1,1,0,ffffffff
5101,58,1,1,2,ffffffff
5101,58,1,1,3,ffffffff
